date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:32:03	103450/103450	---M--	200	added ('OK')	image/png	etag:%221941a-5f8d25e2910fa%22	https://smart-school.in/assets/article-media/certificate1.png	C:/Users/HP%20PC/Downloads/https___smart-school.in_/smart-school.in/assets/article-media/certificate1.png	(from https://smart-school.in/article/how-to-add-student-certificate)
15:32:07	163724/163724	---M--	200	added ('OK')	image/png	etag:%2227f8c-60b82a485f67f%22	https://smart-school.in/assets/article-media/student%20id%20card.png	C:/Users/HP%20PC/Downloads/https___smart-school.in_/smart-school.in/assets/article-media/student%20id%20card.png	(from https://smart-school.in/article/how-to-add-student-id-card)
15:32:12	140717/140717	---M--	200	added ('OK')	image/png	etag:%22225ad-5d2cdf7cba3c0%22	https://smart-school.in/assets/article-media/Mount-Carmel-School1.png	C:/Users/HP%20PC/Downloads/https___smart-school.in_/smart-school.in/assets/article-media/Mount-Carmel-School1.png	(from https://smart-school.in/article/how-to-generate-certificate)
15:32:12	111107/111107	---M--	200	added ('OK')	image/png	etag:%221b203-5b5da174d6780%22	https://smart-school.in/assets/article-media/certificate-view-idcard.png	C:/Users/HP%20PC/Downloads/https___smart-school.in_/smart-school.in/assets/article-media/certificate-view-idcard.png	(from https://smart-school.in/article/how-to-add-student-id-card)
15:32:15	82309/82309	---M--	200	added ('OK')	image/png	etag:%2214185-5b5da40ab0100%22	https://smart-school.in/assets/article-media/certificate-generateidcard.png	C:/Users/HP%20PC/Downloads/https___smart-school.in_/smart-school.in/assets/article-media/certificate-generateidcard.png	(from https://smart-school.in/article/how-to-generate-id-card)
15:32:15	162589/162589	---M--	200	added ('OK')	image/png	etag:%2227b1d-5b5da5343bf00%22	https://smart-school.in/assets/article-media/certificate-view-studentsidcard.png	C:/Users/HP%20PC/Downloads/https___smart-school.in_/smart-school.in/assets/article-media/certificate-view-studentsidcard.png	(from https://smart-school.in/article/how-to-generate-id-card)
15:32:15	381957/381957	---M--	200	added ('OK')	image/png	etag:%225d405-5d2ce1d3a28c0%22	https://smart-school.in/assets/article-media/generatecert.png	C:/Users/HP%20PC/Downloads/https___smart-school.in_/smart-school.in/assets/article-media/generatecert.png	(from https://smart-school.in/article/how-to-generate-certificate)
15:32:16	35907/35907	---M-Z	200	added ('OK')	text/html	date:Tue,%2007%20Jan%202025%2014:32:15%20GMT	https://smart-school.in/article/how-student-can-view-hostel-rooms	C:/Users/HP%20PC/Downloads/https___smart-school.in_/smart-school.in/article/how-student-can-view-hostel-rooms.html	(from https://smart-school.in/category/hostel)
15:32:17	70706/70706	---M--	200	added ('OK')	image/png	etag:%2211432-5b211c9f4b900%22	https://smart-school.in/assets/article-media/hostel-about.png	C:/Users/HP%20PC/Downloads/https___smart-school.in_/smart-school.in/assets/article-media/hostel-about.png	(from https://smart-school.in/article/about-hostel)
15:32:18	587597/587597	---M--	200	added ('OK')	image/png	etag:%228f74d-5d2cde46c8880%22	https://smart-school.in/assets/article-media/previewcert.png	C:/Users/HP%20PC/Downloads/https___smart-school.in_/smart-school.in/assets/article-media/previewcert.png	(from https://smart-school.in/article/how-to-add-student-certificate)
15:32:18	62668/62668	---M--	200	added ('OK')	image/png	etag:%22f4cc-5b211dfc57080%22	https://smart-school.in/assets/article-media/hostel-add-hostel.png	C:/Users/HP%20PC/Downloads/https___smart-school.in_/smart-school.in/assets/article-media/hostel-add-hostel.png	(from https://smart-school.in/article/how-to-add-hostel)
15:32:18	40167/40167	---M--	200	added ('OK')	image/png	etag:%229ce7-5b211f7045e00%22	https://smart-school.in/assets/article-media/hostel-add-roomtype.png	C:/Users/HP%20PC/Downloads/https___smart-school.in_/smart-school.in/assets/article-media/hostel-add-roomtype.png	(from https://smart-school.in/article/how-to-add-room-type)
15:32:19	57609/57609	---M--	200	added ('OK')	image/png	etag:%22e109-5b2140bc36c80%22	https://smart-school.in/assets/article-media/hostel-add-hostelrooms.png	C:/Users/HP%20PC/Downloads/https___smart-school.in_/smart-school.in/assets/article-media/hostel-add-hostelrooms.png	(from https://smart-school.in/article/how-to-add-hostel-rooms)
15:32:20	65050/65050	---M--	200	added ('OK')	image/png	etag:%22fe1a-5b213f039dd00%22	https://smart-school.in/assets/article-media/hostel-report.png	C:/Users/HP%20PC/Downloads/https___smart-school.in_/smart-school.in/assets/article-media/hostel-report.png	(from https://smart-school.in/article/how-to-check-hostel-report)
15:32:20	36136/36136	---M-Z	200	added ('OK')	text/html	date:Tue,%2007%20Jan%202025%2014:32:20%20GMT	https://smart-school.in/article/how-to-check-transport-report	C:/Users/HP%20PC/Downloads/https___smart-school.in_/smart-school.in/article/how-to-check-transport-report.html	(from https://smart-school.in/category/transport)
15:32:20	36535/36535	---M-Z	200	added ('OK')	text/html	date:Tue,%2007%20Jan%202025%2014:32:20%20GMT	https://smart-school.in/article/how-student-can-view-transport-route-list	C:/Users/HP%20PC/Downloads/https___smart-school.in_/smart-school.in/article/how-student-can-view-transport-route-list.html	(from https://smart-school.in/category/transport)
15:32:21	38773/38773	---M-Z	200	added ('OK')	text/html	date:Tue,%2007%20Jan%202025%2014:32:21%20GMT	https://smart-school.in/article/how-to-add-pickup-point	C:/Users/HP%20PC/Downloads/https___smart-school.in_/smart-school.in/article/how-to-add-pickup-point.html	(from https://smart-school.in/category/transport)
15:32:21	39672/39672	---M-Z	200	added ('OK')	text/html	date:Tue,%2007%20Jan%202025%2014:32:20%20GMT	https://smart-school.in/article/how-to-manage-transport-fees-master	C:/Users/HP%20PC/Downloads/https___smart-school.in_/smart-school.in/article/how-to-manage-transport-fees-master.html	(from https://smart-school.in/category/transport)
15:32:22	40147/40147	---M-Z	200	added ('OK')	text/html	date:Tue,%2007%20Jan%202025%2014:32:21%20GMT	https://smart-school.in/article/how-to-add-route-pickup-point	C:/Users/HP%20PC/Downloads/https___smart-school.in_/smart-school.in/article/how-to-add-route-pickup-point.html	(from https://smart-school.in/category/transport)
15:32:22	38688/38688	---M-Z	200	added ('OK')	text/html	date:Tue,%2007%20Jan%202025%2014:32:21%20GMT	https://smart-school.in/article/how-to-assign-transport-fees-to-the-student	C:/Users/HP%20PC/Downloads/https___smart-school.in_/smart-school.in/article/how-to-assign-transport-fees-to-the-student.html	(from https://smart-school.in/category/transport)
15:32:23	46653/46653	---M--	200	added ('OK')	image/png	etag:%22b63d-5b1d367b9d100%22	https://smart-school.in/assets/article-media/transport-about.png	C:/Users/HP%20PC/Downloads/https___smart-school.in_/smart-school.in/assets/article-media/transport-about.png	(from https://smart-school.in/article/about-transport)
15:32:24	101332/101332	---M--	200	added ('OK')	image/png	etag:%2218bd4-5f548fba18440%22	https://smart-school.in/assets/article-media/Create%20Routes%202nd%20ss.png	C:/Users/HP%20PC/Downloads/https___smart-school.in_/smart-school.in/assets/article-media/Create%20Routes%202nd%20ss.png	(from https://smart-school.in/article/how-to-create-routes)
15:32:24	100367/100367	---M--	200	added ('OK')	image/png	etag:%221880f-5f548f37b5f5a%22	https://smart-school.in/assets/article-media/Create%20Routes%201st%20ss.png	C:/Users/HP%20PC/Downloads/https___smart-school.in_/smart-school.in/assets/article-media/Create%20Routes%201st%20ss.png	(from https://smart-school.in/article/how-to-create-routes)
15:32:25	81141/81141	---M--	200	added ('OK')	image/png	etag:%2213cf5-5f54901cd3f0f%22	https://smart-school.in/assets/article-media/Create%20Routes%203rd%20ss.png	C:/Users/HP%20PC/Downloads/https___smart-school.in_/smart-school.in/assets/article-media/Create%20Routes%203rd%20ss.png	(from https://smart-school.in/article/how-to-create-routes)
15:32:25	112487/112487	---M--	200	added ('OK')	image/png	etag:%221b767-5f547c47919c4%22	https://smart-school.in/assets/article-media/vehicle%20list%2000.png	C:/Users/HP%20PC/Downloads/https___smart-school.in_/smart-school.in/assets/article-media/vehicle%20list%2000.png	(from https://smart-school.in/article/how-to-add-vehicles)
15:32:26	109534/109534	---M--	200	added ('OK')	image/png	etag:%221abde-5f547d03a1b65%22	https://smart-school.in/assets/article-media/add%20vehicles%201st%20ss.png	C:/Users/HP%20PC/Downloads/https___smart-school.in_/smart-school.in/assets/article-media/add%20vehicles%201st%20ss.png	(from https://smart-school.in/article/how-to-add-vehicles)
15:32:27	125031/125031	---M--	200	added ('OK')	image/png	etag:%221e867-5f5481e76e5b8%22	https://smart-school.in/assets/article-media/view%20vehicle%204th%20ss.png	C:/Users/HP%20PC/Downloads/https___smart-school.in_/smart-school.in/assets/article-media/view%20vehicle%204th%20ss.png	(from https://smart-school.in/article/how-to-add-vehicles)
15:32:27	97444/97444	---M--	200	added ('OK')	image/png	etag:%2217ca4-5f54836d33c12%22	https://smart-school.in/assets/article-media/delete%20vehicle%205th%20ss.png	C:/Users/HP%20PC/Downloads/https___smart-school.in_/smart-school.in/assets/article-media/delete%20vehicle%205th%20ss.png	(from https://smart-school.in/article/how-to-add-vehicles)
15:32:28	115652/115652	---M--	200	added ('OK')	image/png	etag:%221c3c4-5f5482824961c%22	https://smart-school.in/assets/article-media/edit%20vehicles%203rd.png	C:/Users/HP%20PC/Downloads/https___smart-school.in_/smart-school.in/assets/article-media/edit%20vehicles%203rd.png	(from https://smart-school.in/article/how-to-add-vehicles)
15:32:28	114073/114073	---M--	200	added ('OK')	image/png	etag:%221bd99-5f5489929973c%22	https://smart-school.in/assets/article-media/Assign%20vehicle%20to%20the%20Route%201st%20ss.png	C:/Users/HP%20PC/Downloads/https___smart-school.in_/smart-school.in/assets/article-media/Assign%20vehicle%20to%20the%20Route%201st%20ss.png	(from https://smart-school.in/article/how-to-assign-vehicle-to-the-route)
15:32:28	114015/114015	---M--	200	added ('OK')	image/png	etag:%221bd5f-5f5489fdd3f50%22	https://smart-school.in/assets/article-media/Assign%20vehicle%20to%20the%20Route%202nd%20ss.png	C:/Users/HP%20PC/Downloads/https___smart-school.in_/smart-school.in/assets/article-media/Assign%20vehicle%20to%20the%20Route%202nd%20ss.png	(from https://smart-school.in/article/how-to-assign-vehicle-to-the-route)
15:32:28	92374/92374	---M--	200	added ('OK')	image/png	etag:%22168d6-5f548c101a82e%22	https://smart-school.in/assets/article-media/delete%20assign%20vehicle%203rd%20ss.png	C:/Users/HP%20PC/Downloads/https___smart-school.in_/smart-school.in/assets/article-media/delete%20assign%20vehicle%203rd%20ss.png	(from https://smart-school.in/article/how-to-assign-vehicle-to-the-route)
15:32:30	36577/36577	---M-Z	200	added ('OK')	text/html	date:Tue,%2007%20Jan%202025%2014:32:29%20GMT	https://smart-school.in/article/how-to-add-item-stock	C:/Users/HP%20PC/Downloads/https___smart-school.in_/smart-school.in/article/how-to-add-item-stock.html	(from https://smart-school.in/category/inventory)
15:32:30	68489/68489	---M--	200	added ('OK')	image/png	etag:%2210b89-5f5579bc1c5e8%22	https://smart-school.in/assets/article-media/route%20assign%20pickup%20point%20new%20ss.png	C:/Users/HP%20PC/Downloads/https___smart-school.in_/smart-school.in/assets/article-media/route%20assign%20pickup%20point%20new%20ss.png	(from https://smart-school.in/article/how-to-assign-route-to-student)
15:32:30	37209/37209	---M-Z	200	added ('OK')	text/html	date:Tue,%2007%20Jan%202025%2014:32:30%20GMT	https://smart-school.in/article/how-to-issue-item	C:/Users/HP%20PC/Downloads/https___smart-school.in_/smart-school.in/article/how-to-issue-item.html	(from https://smart-school.in/category/inventory)
15:32:31	36460/36460	---M-Z	200	added ('OK')	text/html	date:Tue,%2007%20Jan%202025%2014:32:30%20GMT	https://smart-school.in/article/how-to-check-stock-report	C:/Users/HP%20PC/Downloads/https___smart-school.in_/smart-school.in/article/how-to-check-stock-report.html	(from https://smart-school.in/category/inventory)
15:32:32	36376/36376	---M-Z	200	added ('OK')	text/html	date:Tue,%2007%20Jan%202025%2014:32:31%20GMT	https://smart-school.in/article/how-to-check-add-item-report	C:/Users/HP%20PC/Downloads/https___smart-school.in_/smart-school.in/article/how-to-check-add-item-report.html	(from https://smart-school.in/category/inventory)
15:32:33	36353/36353	---M-Z	200	added ('OK')	text/html	date:Tue,%2007%20Jan%202025%2014:32:32%20GMT	https://smart-school.in/article/how-to-check-issue-item-report	C:/Users/HP%20PC/Downloads/https___smart-school.in_/smart-school.in/article/how-to-check-issue-item-report.html	(from https://smart-school.in/category/inventory)
15:32:34	46602/46602	---M--	200	added ('OK')	image/png	etag:%22b60a-5b1c429a5ee80%22	https://smart-school.in/assets/article-media/inventory-about.png	C:/Users/HP%20PC/Downloads/https___smart-school.in_/smart-school.in/assets/article-media/inventory-about.png	(from https://smart-school.in/article/about-inventory)
15:32:34	44538/44538	---M--	200	added ('OK')	image/png	etag:%22adfa-5b1c43f1b1880%22	https://smart-school.in/assets/article-media/inventory-add-itemcategory.png	C:/Users/HP%20PC/Downloads/https___smart-school.in_/smart-school.in/assets/article-media/inventory-add-itemcategory.png	(from https://smart-school.in/article/how-to-create-item-category)
15:32:35	45899/45899	---M--	200	added ('OK')	image/png	etag:%22b34b-5b1c45b1eba00%22	https://smart-school.in/assets/article-media/inventory-add-itemstore.png	C:/Users/HP%20PC/Downloads/https___smart-school.in_/smart-school.in/assets/article-media/inventory-add-itemstore.png	(from https://smart-school.in/article/how-to-add-item-store)
15:32:36	58978/58978	---M--	200	added ('OK')	image/png	etag:%22e662-5b1c471880800%22	https://smart-school.in/assets/article-media/inventory-add-itemsupplier.png	C:/Users/HP%20PC/Downloads/https___smart-school.in_/smart-school.in/assets/article-media/inventory-add-itemsupplier.png	(from https://smart-school.in/article/how-to-add-item-supplier)
15:32:37	45368/45368	---M--	200	added ('OK')	image/png	etag:%22b138-5b1c48758bf80%22	https://smart-school.in/assets/article-media/inventory-add-item.png	C:/Users/HP%20PC/Downloads/https___smart-school.in_/smart-school.in/assets/article-media/inventory-add-item.png	(from https://smart-school.in/article/how-to-add-item)
15:32:37	36587/36587	---M-Z	200	added ('OK')	text/html	date:Tue,%2007%20Jan%202025%2014:32:37%20GMT	https://smart-school.in/article/how-to-check-book-issue-report	C:/Users/HP%20PC/Downloads/https___smart-school.in_/smart-school.in/article/how-to-check-book-issue-report.html	(from https://smart-school.in/category/library)
15:32:38	36588/36588	---M-Z	200	added ('OK')	text/html	date:Tue,%2007%20Jan%202025%2014:32:37%20GMT	https://smart-school.in/article/how-to-check-book-due-report	C:/Users/HP%20PC/Downloads/https___smart-school.in_/smart-school.in/article/how-to-check-book-due-report.html	(from https://smart-school.in/category/library)
15:32:39	36630/36630	---M-Z	200	added ('OK')	text/html	date:Tue,%2007%20Jan%202025%2014:32:38%20GMT	https://smart-school.in/article/how-to-check-book-issue-return-report	C:/Users/HP%20PC/Downloads/https___smart-school.in_/smart-school.in/article/how-to-check-book-issue-return-report.html	(from https://smart-school.in/category/library)
15:32:39	36570/36570	---M-Z	200	added ('OK')	text/html	date:Tue,%2007%20Jan%202025%2014:32:38%20GMT	https://smart-school.in/article/how-to-check-book-inventory-report	C:/Users/HP%20PC/Downloads/https___smart-school.in_/smart-school.in/article/how-to-check-book-inventory-report.html	(from https://smart-school.in/category/library)
15:32:39	36536/36536	---M-Z	200	added ('OK')	text/html	date:Tue,%2007%20Jan%202025%2014:32:38%20GMT	https://smart-school.in/article/how-student-can-view-book-list	C:/Users/HP%20PC/Downloads/https___smart-school.in_/smart-school.in/article/how-student-can-view-book-list.html	(from https://smart-school.in/category/library)
15:32:40	36632/36632	---M-Z	200	added ('OK')	text/html	date:Tue,%2007%20Jan%202025%2014:32:39%20GMT	https://smart-school.in/article/how-student-can-view-issued-book-list	C:/Users/HP%20PC/Downloads/https___smart-school.in_/smart-school.in/article/how-student-can-view-issued-book-list.html	(from https://smart-school.in/category/library)
15:32:42	56221/56221	---M--	200	added ('OK')	image/png	etag:%22db9d-5b18786cf7f00%22	https://smart-school.in/assets/article-media/library-addbook.png	C:/Users/HP%20PC/Downloads/https___smart-school.in_/smart-school.in/assets/article-media/library-addbook.png	(from https://smart-school.in/article/how-to-add-book)
15:32:42	50407/50407	---M--	200	added ('OK')	image/png	etag:%22c4e7-5b187604e5180%22	https://smart-school.in/assets/article-media/library-about.png	C:/Users/HP%20PC/Downloads/https___smart-school.in_/smart-school.in/assets/article-media/library-about.png	(from https://smart-school.in/article/about-library)
15:32:42	54037/54037	---M--	200	added ('OK')	image/png	etag:%22d315-5b1bf76f21600%22	https://smart-school.in/assets/article-media/library-add-importbook.png	C:/Users/HP%20PC/Downloads/https___smart-school.in_/smart-school.in/assets/article-media/library-add-importbook.png	(from https://smart-school.in/article/how-to-add-book)
15:32:43	57145/57145	---M--	200	added ('OK')	image/png	etag:%22df39-5b18803255480%22	https://smart-school.in/assets/article-media/library-addstudent-member.png.png	C:/Users/HP%20PC/Downloads/https___smart-school.in_/smart-school.in/assets/article-media/library-addstudent-member.png.png	(from https://smart-school.in/article/how-to-add-student-as-library-member)
15:32:43	92397/92397	---M--	200	added ('OK')	image/png	etag:%22168ed-5b187f2d06c00%22	https://smart-school.in/assets/article-media/library-addstudent.png.png	C:/Users/HP%20PC/Downloads/https___smart-school.in_/smart-school.in/assets/article-media/library-addstudent.png.png	(from https://smart-school.in/article/how-to-add-student-as-library-member)
15:32:44	60587/60587	---M--	200	added ('OK')	image/png	etag:%22ecab-5b1882bad4e80%22	https://smart-school.in/assets/article-media/library-add-staffmember.png.png	C:/Users/HP%20PC/Downloads/https___smart-school.in_/smart-school.in/assets/article-media/library-add-staffmember.png.png	(from https://smart-school.in/article/how-to-add-staff-member-as-library-member)
15:32:44	79330/79330	---M--	200	added ('OK')	image/png	etag:%22135e2-5b188216ccb80%22	https://smart-school.in/assets/article-media/library-addstaff-add-member.png.png	C:/Users/HP%20PC/Downloads/https___smart-school.in_/smart-school.in/assets/article-media/library-addstaff-add-member.png.png	(from https://smart-school.in/article/how-to-add-staff-member-as-library-member)
15:32:45	46327/46327	---M--	200	added ('OK')	image/png	etag:%22b4f7-5b1886227d700%22	https://smart-school.in/assets/article-media/library-issuereturn-member.png	C:/Users/HP%20PC/Downloads/https___smart-school.in_/smart-school.in/assets/article-media/library-issuereturn-member.png	(from https://smart-school.in/article/how-to-issuereturn-books)
15:32:46	38277/38277	---M-Z	200	added ('OK')	text/html	date:Tue,%2007%20Jan%202025%2014:32:45%20GMT	https://smart-school.in/article/how-to-check-homework-report	C:/Users/HP%20PC/Downloads/https___smart-school.in_/smart-school.in/article/how-to-check-homework-report.html	(from https://smart-school.in/category/homework)
15:32:46	82292/82292	---M--	200	added ('OK')	image/png	etag:%2214174-5b1963d776980%22	https://smart-school.in/assets/article-media/library-issuereturnbook.member.png.png	C:/Users/HP%20PC/Downloads/https___smart-school.in_/smart-school.in/assets/article-media/library-issuereturnbook.member.png.png	(from https://smart-school.in/article/how-to-issuereturn-books)
15:32:46	110092/110092	---M--	200	added ('OK')	image/png	etag:%221ae0c-5f5a844f7469d%22	https://smart-school.in/assets/article-media/01%20homework.png	C:/Users/HP%20PC/Downloads/https___smart-school.in_/smart-school.in/assets/article-media/01%20homework.png	(from https://smart-school.in/article/about-homework)
15:32:46	736/736	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2007%20Jan%202025%2014:32:46%20GMT	https://smart-school.in/article/how-to-check-homework-evaluation-report	C:/Users/HP%20PC/Downloads/https___smart-school.in_/smart-school.in/article/how-to-check-homework-evaluation-report	(from https://smart-school.in/article/about-homework)
15:32:47	122950/122950	---M--	200	added ('OK')	image/png	etag:%221e046-5f5a84a58000c%22	https://smart-school.in/assets/article-media/02%20upcoming%20homework.png	C:/Users/HP%20PC/Downloads/https___smart-school.in_/smart-school.in/assets/article-media/02%20upcoming%20homework.png	(from https://smart-school.in/article/about-homework)
15:32:47	736/736	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2007%20Jan%202025%2014:32:47%20GMT	https://smart-school.in/article/how-student-can-view-homework-list	C:/Users/HP%20PC/Downloads/https___smart-school.in_/smart-school.in/article/how-student-can-view-homework-list	(from https://smart-school.in/article/about-homework)
15:32:47	145158/145158	---M--	200	added ('OK')	image/png	etag:%2223706-5f5a84ced914f%22	https://smart-school.in/assets/article-media/03%20closed%20homework.png	C:/Users/HP%20PC/Downloads/https___smart-school.in_/smart-school.in/assets/article-media/03%20closed%20homework.png	(from https://smart-school.in/article/about-homework)
15:32:48	79134/79134	---M--	200	added ('OK')	image/png	etag:%221351e-5f5a86fd39094%22	https://smart-school.in/assets/article-media/Add%20homework.png	C:/Users/HP%20PC/Downloads/https___smart-school.in_/smart-school.in/assets/article-media/Add%20homework.png	(from https://smart-school.in/article/how-to-add-homework)
15:32:48	99129/99129	---M--	200	added ('OK')	image/png	etag:%2218339-5f5a917ce3c92%22	https://smart-school.in/assets/article-media/06%20evaluate%20homework%20marks.png	C:/Users/HP%20PC/Downloads/https___smart-school.in_/smart-school.in/assets/article-media/06%20evaluate%20homework%20marks.png	(from https://smart-school.in/article/how-to-add-homework)
15:32:49	116521/116521	---M--	200	added ('OK')	image/png	etag:%221c729-5f5a94de97700%22	https://smart-school.in/assets/article-media/05%20upcoming%20homeworkss.png	C:/Users/HP%20PC/Downloads/https___smart-school.in_/smart-school.in/assets/article-media/05%20upcoming%20homeworkss.png	(from https://smart-school.in/article/how-to-add-homework)
15:32:49	92695/92695	---M--	200	added ('OK')	image/png	etag:%2216a17-5f5a91c3310e0%22	https://smart-school.in/assets/article-media/7th%20no%20marks.png	C:/Users/HP%20PC/Downloads/https___smart-school.in_/smart-school.in/assets/article-media/7th%20no%20marks.png	(from https://smart-school.in/article/how-to-add-homework)
15:32:51	122292/122292	---M--	200	added ('OK')	image/png	etag:%221ddb4-5f5a9326dfc5b%22	https://smart-school.in/assets/article-media/09%20edit%20window.png	C:/Users/HP%20PC/Downloads/https___smart-school.in_/smart-school.in/assets/article-media/09%20edit%20window.png	(from https://smart-school.in/article/how-to-add-homework)
15:32:51	117971/117971	---M--	200	added ('OK')	image/png	etag:%221ccd3-5f5a92debfb37%22	https://smart-school.in/assets/article-media/08%20edit%20homework.png	C:/Users/HP%20PC/Downloads/https___smart-school.in_/smart-school.in/assets/article-media/08%20edit%20homework.png	(from https://smart-school.in/article/how-to-add-homework)
15:32:51	125457/125457	---M--	200	added ('OK')	image/png	etag:%221ea11-5f5a9dcceafc0%22	https://smart-school.in/assets/article-media/01%20upcoming%20Homework.png	C:/Users/HP%20PC/Downloads/https___smart-school.in_/smart-school.in/assets/article-media/01%20upcoming%20Homework.png	(from https://smart-school.in/article/how-to-evaluate-homework)
15:32:52	99789/99789	---M--	200	added ('OK')	image/png	etag:%22185cd-5f5a938aa4180%22	https://smart-school.in/assets/article-media/10%20delete%20Homework.png	C:/Users/HP%20PC/Downloads/https___smart-school.in_/smart-school.in/assets/article-media/10%20delete%20Homework.png	(from https://smart-school.in/article/how-to-add-homework)
15:32:52	103785/103785	---M--	200	added ('OK')	image/png	etag:%2219569-5f5a9eac00075%22	https://smart-school.in/assets/article-media/02%20evaluate%20homework.png	C:/Users/HP%20PC/Downloads/https___smart-school.in_/smart-school.in/assets/article-media/02%20evaluate%20homework.png	(from https://smart-school.in/article/how-to-evaluate-homework)
15:32:52	85998/85998	---M--	200	added ('OK')	image/png	etag:%2214fee-5f5a9ee02f8de%22	https://smart-school.in/assets/article-media/03%20homework%20evaluation%20done.png	C:/Users/HP%20PC/Downloads/https___smart-school.in_/smart-school.in/assets/article-media/03%20homework%20evaluation%20done.png	(from https://smart-school.in/article/how-to-evaluate-homework)
15:32:53	104887/104887	---M--	200	added ('OK')	image/png	etag:%22199b7-5f56fef150155%22	https://smart-school.in/assets/article-media/01%20ss%20daily%20assignment.png	C:/Users/HP%20PC/Downloads/https___smart-school.in_/smart-school.in/assets/article-media/01%20ss%20daily%20assignment.png	(from https://smart-school.in/article/how-to-check-daily-assignment-report)
15:32:53	115747/115747	---M--	200	added ('OK')	image/png	etag:%221c423-5f56ff6927141%22	https://smart-school.in/assets/article-media/Daily%20Assignment%20Report%201st%20ss.png	C:/Users/HP%20PC/Downloads/https___smart-school.in_/smart-school.in/assets/article-media/Daily%20Assignment%20Report%201st%20ss.png	(from https://smart-school.in/article/how-to-check-daily-assignment-report)
15:32:53	118384/118384	---M--	200	added ('OK')	image/png	etag:%221ce70-5f56ffe7c08d8%22	https://smart-school.in/assets/article-media/Daily%20Assignment%20details%202nd%20ss.png	C:/Users/HP%20PC/Downloads/https___smart-school.in_/smart-school.in/assets/article-media/Daily%20Assignment%20details%202nd%20ss.png	(from https://smart-school.in/article/how-to-check-daily-assignment-report)
15:32:54	39357/39357	---M-Z	200	added ('OK')	text/html	date:Tue,%2007%20Jan%202025%2014:32:53%20GMT	https://smart-school.in/article/how-student-can-view-homework-list-1	C:/Users/HP%20PC/Downloads/https___smart-school.in_/smart-school.in/article/how-student-can-view-homework-list-1.html	(from https://smart-school.in/article/how-to-check-daily-assignment-report)
15:32:54	118799/118799	---M--	200	added ('OK')	image/png	etag:%221d00f-5f5708548e82f%22	https://smart-school.in/assets/article-media/01%20homework%20evaluation.png	C:/Users/HP%20PC/Downloads/https___smart-school.in_/smart-school.in/assets/article-media/01%20homework%20evaluation.png	(from https://smart-school.in/article/how-to-check-homework-evaluation-report-2)
15:32:54	141668/141668	---M--	200	added ('OK')	image/png	etag:%2222964-5f570744e7bb5%22	https://smart-school.in/assets/article-media/Homework%20Evaluation%20Report.png	C:/Users/HP%20PC/Downloads/https___smart-school.in_/smart-school.in/assets/article-media/Homework%20Evaluation%20Report.png	(from https://smart-school.in/article/how-to-check-homework-evaluation-report-2)
15:32:55	736/736	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2007%20Jan%202025%2014:32:55%20GMT	https://smart-school.in/article/how-to-upload-content	C:/Users/HP%20PC/Downloads/https___smart-school.in_/smart-school.in/article/how-to-upload-content	(from https://smart-school.in/article/about-download-center)
15:32:55	80201/80201	---M--	200	added ('OK')	image/png	etag:%2213949-5f895b2ad96db%22	https://smart-school.in/assets/article-media/download%20center.png	C:/Users/HP%20PC/Downloads/https___smart-school.in_/smart-school.in/assets/article-media/download%20center.png	(from https://smart-school.in/article/about-download-center)
15:32:56	108601/108601	---M--	200	added ('OK')	image/png	etag:%221a839-5f5aea7587a49%22	https://smart-school.in/assets/article-media/01%20content%20type.png	C:/Users/HP%20PC/Downloads/https___smart-school.in_/smart-school.in/assets/article-media/01%20content%20type.png	(from https://smart-school.in/article/how-to-add-content-type)
15:32:56	109044/109044	---M--	200	added ('OK')	image/png	etag:%221a9f4-5f5aea9f31c73%22	https://smart-school.in/assets/article-media/02%20edit%20content%20type.png	C:/Users/HP%20PC/Downloads/https___smart-school.in_/smart-school.in/assets/article-media/02%20edit%20content%20type.png	(from https://smart-school.in/article/how-to-add-content-type)
15:32:56	736/736	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2007%20Jan%202025%2014:32:56%20GMT	https://smart-school.in/article/how-to-view-study-material	C:/Users/HP%20PC/Downloads/https___smart-school.in_/smart-school.in/article/how-to-view-study-material	(from https://smart-school.in/article/how-to-add-content-type)
15:32:57	736/736	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2007%20Jan%202025%2014:32:56%20GMT	https://smart-school.in/article/how-to-view-syllabus	C:/Users/HP%20PC/Downloads/https___smart-school.in_/smart-school.in/article/how-to-view-syllabus	(from https://smart-school.in/article/how-to-add-content-type)
15:32:57	88872/88872	---M--	200	added ('OK')	image/png	etag:%2215b28-5f5aeac5a98b7%22	https://smart-school.in/assets/article-media/03%20delete%20Content%20Type.png	C:/Users/HP%20PC/Downloads/https___smart-school.in_/smart-school.in/assets/article-media/03%20delete%20Content%20Type.png	(from https://smart-school.in/article/how-to-add-content-type)
